reaction_id,substrate_id,substrate_smiles_elec,substrate_smiles_nuc,plate_id,condition_id,ligand,base,solvent,yield,source,reaction_smiles,substrate_smiles,experiment_id
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||[Na+].[OH-]||O=CN(C)C,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,[Na+].[OH-],O=CN(C)C,59.55,edbo_suzuki,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.[Na+].[OH-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00468
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||[Na+].[OH-]||O=CN(C)C,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2],[Na+].[OH-],O=CN(C)C,37.66,edbo_suzuki,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2].[Na+].[OH-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00469
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||[Na+].[OH-]||O=CN(C)C,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,[Na+].[OH-],O=CN(C)C,26.44,edbo_suzuki,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C.[Na+].[OH-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00470
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||[Na+].[OH-]||O=CN(C)C,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2],[Na+].[OH-],O=CN(C)C,13.84,edbo_suzuki,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2].[Na+].[OH-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00471
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Na+].[OH-]||O=CN(C)C,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,[Na+].[OH-],O=CN(C)C,9.74,edbo_suzuki,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.[Na+].[OH-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00472
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(P(C(C)(C)C)C(C)(C)C)(C)C||OC([O-])=O.[Na+]||O=CN(C)C,CC(P(C(C)(C)C)C(C)(C)C)(C)C,OC([O-])=O.[Na+],O=CN(C)C,13.2,edbo_suzuki,CC(P(C(C)(C)C)C(C)(C)C)(C)C.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00473
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||OC([O-])=O.[Na+]||O=CN(C)C,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,OC([O-])=O.[Na+],O=CN(C)C,84.39,edbo_suzuki,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00474
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||OC([O-])=O.[Na+]||O=CN(C)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,OC([O-])=O.[Na+],O=CN(C)C,29.98,edbo_suzuki,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00475
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||OC([O-])=O.[Na+]||O=CN(C)C,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,OC([O-])=O.[Na+],O=CN(C)C,37.34,edbo_suzuki,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00476
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||OC([O-])=O.[Na+]||O=CN(C)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,OC([O-])=O.[Na+],O=CN(C)C,11.56,edbo_suzuki,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00477
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||OC([O-])=O.[Na+]||O=CN(C)C,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6,OC([O-])=O.[Na+],O=CN(C)C,50.79,edbo_suzuki,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00478
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||OC([O-])=O.[Na+]||O=CN(C)C,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,OC([O-])=O.[Na+],O=CN(C)C,27.28,edbo_suzuki,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00479
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||OC([O-])=O.[Na+]||O=CN(C)C,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2],OC([O-])=O.[Na+],O=CN(C)C,14.78,edbo_suzuki,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2].OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00480
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||OC([O-])=O.[Na+]||O=CN(C)C,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,OC([O-])=O.[Na+],O=CN(C)C,10.88,edbo_suzuki,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00481
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||OC([O-])=O.[Na+]||O=CN(C)C,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2],OC([O-])=O.[Na+],O=CN(C)C,17.45,edbo_suzuki,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2].OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00482
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||OC([O-])=O.[Na+]||O=CN(C)C,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,OC([O-])=O.[Na+],O=CN(C)C,1.48,edbo_suzuki,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.OC([O-])=O.[Na+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00483
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(P(C(C)(C)C)C(C)(C)C)(C)C||[Cs+].[F-]||O=CN(C)C,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[Cs+].[F-],O=CN(C)C,9.48,edbo_suzuki,CC(P(C(C)(C)C)C(C)(C)C)(C)C.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00484
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||[Cs+].[F-]||O=CN(C)C,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,[Cs+].[F-],O=CN(C)C,84.61,edbo_suzuki,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00485
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||[Cs+].[F-]||O=CN(C)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[Cs+].[F-],O=CN(C)C,57.94,edbo_suzuki,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00486
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||[Cs+].[F-]||O=CN(C)C,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,[Cs+].[F-],O=CN(C)C,57.56,edbo_suzuki,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00487
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||[Cs+].[F-]||O=CN(C)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Cs+].[F-],O=CN(C)C,14.51,edbo_suzuki,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00488
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||[Cs+].[F-]||O=CN(C)C,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6,[Cs+].[F-],O=CN(C)C,80.36,edbo_suzuki,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00489
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||[Cs+].[F-]||O=CN(C)C,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,[Cs+].[F-],O=CN(C)C,62.26,edbo_suzuki,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00490
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||[Cs+].[F-]||O=CN(C)C,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2],[Cs+].[F-],O=CN(C)C,28.71,edbo_suzuki,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2].[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00491
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||[Cs+].[F-]||O=CN(C)C,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,[Cs+].[F-],O=CN(C)C,44.81,edbo_suzuki,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00492
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||[Cs+].[F-]||O=CN(C)C,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2],[Cs+].[F-],O=CN(C)C,14.38,edbo_suzuki,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2].[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00493
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Cs+].[F-]||O=CN(C)C,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,[Cs+].[F-],O=CN(C)C,1.88,edbo_suzuki,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.[Cs+].[F-].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00494
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(P(C(C)(C)C)C(C)(C)C)(C)C||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,CC(P(C(C)(C)C)C(C)(C)C)(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,50.79,edbo_suzuki,CC(P(C(C)(C)C)C(C)(C)C)(C)C.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00495
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,72.94,edbo_suzuki,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00496
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,56.65,edbo_suzuki,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00497
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,29.96,edbo_suzuki,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00498
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,16.2,edbo_suzuki,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00499
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,65.71,edbo_suzuki,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00500
edbo_suzuki,suz_t2,BrC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,logical_suz_t2,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||O=P([O-])([O-])[O-].[K+].[K+].[K+]||O=CN(C)C,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=CN(C)C,22.24,edbo_suzuki,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=P([O-])([O-])[O-].[K+].[K+].[K+].O=CN(C)C>>,BrC1=CC=C(N=CC=C2)C2=C1||CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,suz_00501
