reaction_id,experiment_id,substrate_id,substrate_smiles,plate_id,condition_id,ligand,solvent,yield,is_anchor,source,quality_flag,replicate
nib_borylation,nib_00347,s8,COc1ccc(Br)cc1,logical_s8,CX-PCy|MeOH,CX-PCy,MeOH,85.59,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00348,s8,COc1ccc(Br)cc1,logical_s8,Cy-BippyPhos|MeOH,Cy-BippyPhos,MeOH,84.28999999999999,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00349,s8,COc1ccc(Br)cc1,logical_s8,Cy-JohnPhos|MeOH,Cy-JohnPhos,MeOH,88.245,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00350,s8,COc1ccc(Br)cc1,logical_s8,Cy-PhenCar-Phos|MeOH,Cy-PhenCar-Phos,MeOH,96.055,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00351,s8,COc1ccc(Br)cc1,logical_s8,Cy-vBRIDP|MeOH,Cy-vBRIDP,MeOH,76.685,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00352,s8,COc1ccc(Br)cc1,logical_s8,Kwong|MeOH,Kwong,MeOH,84.445,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00353,s8,COc1ccc(Br)cc1,logical_s8,MeO-KITPHOS|MeOH,MeO-KITPHOS,MeOH,80.39,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00354,s8,COc1ccc(Br)cc1,logical_s8,MePhos|MeOH,MePhos,MeOH,77.735,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00355,s8,COc1ccc(Br)cc1,logical_s8,PCy3 HBF4|MeOH,PCy3 HBF4,MeOH,24.44,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00356,s8,COc1ccc(Br)cc1,logical_s8,Ph-DavePhos|MeOH,Ph-DavePhos,MeOH,71.235,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00357,s8,COc1ccc(Br)cc1,logical_s8,Ph-SPhos|MeOH,Ph-SPhos,MeOH,58.22,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00358,s8,COc1ccc(Br)cc1,logical_s8,Ph-XPhos|MeOH,Ph-XPhos,MeOH,46.71,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00359,s8,COc1ccc(Br)cc1,logical_s8,PMe3 HBF4|MeOH,PMe3 HBF4,MeOH,45.260000000000005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00360,s8,COc1ccc(Br)cc1,logical_s8,P(o-Anis)3|MeOH,P(o-Anis)3,MeOH,73.005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00361,s8,COc1ccc(Br)cc1,logical_s8,P(p-Anis)3|MeOH,P(p-Anis)3,MeOH,70.03,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00362,s8,COc1ccc(Br)cc1,logical_s8,P(p-F-Ph)3|MeOH,P(p-F-Ph)3,MeOH,79.765,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00363,s8,COc1ccc(Br)cc1,logical_s8,PPh2Cy|MeOH,PPh2Cy,MeOH,90.27,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00364,s8,COc1ccc(Br)cc1,logical_s8,PPh3|MeOH,PPh3,MeOH,45.260000000000005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00365,s8,COc1ccc(Br)cc1,logical_s8,PPhtBu2|MeOH,PPhtBu2,MeOH,45.835,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00366,s8,COc1ccc(Br)cc1,logical_s8,PXy3|MeOH,PXy3,MeOH,48.44,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00367,s8,COc1ccc(Br)cc1,logical_s8,VPhos|MeOH,VPhos,MeOH,38.905,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00368,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,A-paPhos|EtOH,A-paPhos,EtOH,54.120000000000005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00369,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,CX-FBu|EtOH,CX-FBu,EtOH,51.77,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00370,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,CX-PCy|EtOH,CX-PCy,EtOH,70.82,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00371,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-BippyPhos|EtOH,Cy-BippyPhos,EtOH,73.16999999999999,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00372,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-JohnPhos|EtOH,Cy-JohnPhos,EtOH,66.06,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00373,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-PhenCar-Phos|EtOH,Cy-PhenCar-Phos,EtOH,68.405,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00374,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-vBRIDP|EtOH,Cy-vBRIDP,EtOH,56.465,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00375,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Kwong|EtOH,Kwong,EtOH,61.295,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00376,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,MeO-KITPHOS|EtOH,MeO-KITPHOS,EtOH,66.06,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00377,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,MePhos|EtOH,MePhos,EtOH,49.35,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00378,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PCy3 HBF4|EtOH,PCy3 HBF4,EtOH,49.35,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00379,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-DavePhos|EtOH,Ph-DavePhos,EtOH,66.06,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00380,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-SPhos|EtOH,Ph-SPhos,EtOH,63.645,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00381,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-XPhos|EtOH,Ph-XPhos,EtOH,44.59,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00382,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PMe3 HBF4|EtOH,PMe3 HBF4,EtOH,23.125,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00383,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(o-Anis)3|EtOH,P(o-Anis)3,EtOH,80.28,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00384,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(p-Anis)3|EtOH,P(p-Anis)3,EtOH,54.120000000000005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00385,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(p-F-Ph)3|EtOH,P(p-F-Ph)3,EtOH,89.805,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00386,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPh2Cy|EtOH,PPh2Cy,EtOH,56.465,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00387,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPh3|EtOH,PPh3,EtOH,87.46000000000001,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00388,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPhtBu2|EtOH,PPhtBu2,EtOH,25.54,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00389,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PXy3|EtOH,PXy3,EtOH,77.935,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00390,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,VPhos|EtOH,VPhos,EtOH,35.065,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00391,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,A-paPhos|MeOH,A-paPhos,MeOH,44.52,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00392,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,CX-FBu|MeOH,CX-FBu,MeOH,46.935,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00393,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,CX-PCy|MeOH,CX-PCy,MeOH,70.82,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00394,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-BippyPhos|MeOH,Cy-BippyPhos,MeOH,85.11,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00395,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-JohnPhos|MeOH,Cy-JohnPhos,MeOH,63.645,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00396,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-PhenCar-Phos|MeOH,Cy-PhenCar-Phos,MeOH,75.585,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00397,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Cy-vBRIDP|MeOH,Cy-vBRIDP,MeOH,54.120000000000005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00398,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Kwong|MeOH,Kwong,MeOH,75.585,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00399,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,MeO-KITPHOS|MeOH,MeO-KITPHOS,MeOH,65.99000000000001,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00400,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,MePhos|MeOH,MePhos,MeOH,66.06,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00401,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PCy3 HBF4|MeOH,PCy3 HBF4,MeOH,37.41,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00402,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-DavePhos|MeOH,Ph-DavePhos,MeOH,61.295,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00403,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-SPhos|MeOH,Ph-SPhos,MeOH,61.295,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00404,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,Ph-XPhos|MeOH,Ph-XPhos,MeOH,39.825,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00405,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PMe3 HBF4|MeOH,PMe3 HBF4,MeOH,30.3,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00406,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(o-Anis)3|MeOH,P(o-Anis)3,MeOH,70.82,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00407,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(p-Anis)3|MeOH,P(p-Anis)3,MeOH,54.045,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00408,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,P(p-F-Ph)3|MeOH,P(p-F-Ph)3,MeOH,70.82,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00409,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPh2Cy|MeOH,PPh2Cy,MeOH,51.7,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00410,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPh3|MeOH,PPh3,MeOH,56.535,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00411,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PPhtBu2|MeOH,PPhtBu2,MeOH,25.54,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00412,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,PXy3|MeOH,PXy3,MeOH,70.82,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00413,s9,FC(F)(F)c1ccc(Br)cc1,logical_s9,VPhos|MeOH,VPhos,MeOH,47.005,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00414,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,A-paPhos|EtOH,A-paPhos,EtOH,31.885,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00415,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,CX-FBu|EtOH,CX-FBu,EtOH,25.995,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00416,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,CX-PCy|EtOH,CX-PCy,EtOH,67.46000000000001,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00417,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-BippyPhos|EtOH,Cy-BippyPhos,EtOH,51.485,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00418,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-JohnPhos|EtOH,Cy-JohnPhos,EtOH,69.02,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00419,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-PhenCar-Phos|EtOH,Cy-PhenCar-Phos,EtOH,55.86,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00420,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-vBRIDP|EtOH,Cy-vBRIDP,EtOH,50.98,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00421,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Kwong|EtOH,Kwong,EtOH,50.24,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00422,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,MeO-KITPHOS|EtOH,MeO-KITPHOS,EtOH,61.355,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00423,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,MePhos|EtOH,MePhos,EtOH,46.805,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00424,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PCy3 HBF4|EtOH,PCy3 HBF4,EtOH,18.79,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00425,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-DavePhos|EtOH,Ph-DavePhos,EtOH,46.775,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00426,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-SPhos|EtOH,Ph-SPhos,EtOH,46.785,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00427,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-XPhos|EtOH,Ph-XPhos,EtOH,46.645,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00428,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PMe3 HBF4|EtOH,PMe3 HBF4,EtOH,9.21,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00429,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(o-Anis)3|EtOH,P(o-Anis)3,EtOH,11.95,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00430,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(p-Anis)3|EtOH,P(p-Anis)3,EtOH,34.075,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00431,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(p-F-Ph)3|EtOH,P(p-F-Ph)3,EtOH,62.165,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00432,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPh2Cy|EtOH,PPh2Cy,EtOH,64.315,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00433,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPh3|EtOH,PPh3,EtOH,40.735,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00434,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPhtBu2|EtOH,PPhtBu2,EtOH,10.525,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00435,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PXy3|EtOH,PXy3,EtOH,23.56,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00436,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,VPhos|EtOH,VPhos,EtOH,55.465,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00437,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,A-paPhos|MeOH,A-paPhos,MeOH,37.7,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00438,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,CX-FBu|MeOH,CX-FBu,MeOH,29.205,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00439,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,CX-PCy|MeOH,CX-PCy,MeOH,76.875,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00440,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-BippyPhos|MeOH,Cy-BippyPhos,MeOH,71.94,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00441,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-JohnPhos|MeOH,Cy-JohnPhos,MeOH,67.025,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00442,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-PhenCar-Phos|MeOH,Cy-PhenCar-Phos,MeOH,66.35,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00443,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Cy-vBRIDP|MeOH,Cy-vBRIDP,MeOH,49.95,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00444,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Kwong|MeOH,Kwong,MeOH,72.18,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00445,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,MeO-KITPHOS|MeOH,MeO-KITPHOS,MeOH,75.99000000000001,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00446,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,MePhos|MeOH,MePhos,MeOH,48.24,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00447,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PCy3 HBF4|MeOH,PCy3 HBF4,MeOH,28.325000000000003,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00448,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-DavePhos|MeOH,Ph-DavePhos,MeOH,62.74,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00449,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-SPhos|MeOH,Ph-SPhos,MeOH,57.045,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00450,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,Ph-XPhos|MeOH,Ph-XPhos,MeOH,56.535,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00451,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PMe3 HBF4|MeOH,PMe3 HBF4,MeOH,7.02,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00452,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(o-Anis)3|MeOH,P(o-Anis)3,MeOH,11.35,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00453,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(p-Anis)3|MeOH,P(p-Anis)3,MeOH,43.75,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00454,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,P(p-F-Ph)3|MeOH,P(p-F-Ph)3,MeOH,77.24,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00455,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPh2Cy|MeOH,PPh2Cy,MeOH,61.32,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00456,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPh3|MeOH,PPh3,MeOH,46.78,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00457,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PPhtBu2|MeOH,PPhtBu2,MeOH,8.085,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00458,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,PXy3|MeOH,PXy3,MeOH,18.76,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00459,s10,CN(C)C(=O)c1ccc(Cl)cc1,logical_s10,VPhos|MeOH,VPhos,MeOH,50.83,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00460,s11,Clc1ccc2[nH]ccc2c1,logical_s11,A-paPhos|EtOH,A-paPhos,EtOH,94.76,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00461,s11,Clc1ccc2[nH]ccc2c1,logical_s11,CX-FBu|EtOH,CX-FBu,EtOH,24.33,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00462,s11,Clc1ccc2[nH]ccc2c1,logical_s11,CX-PCy|EtOH,CX-PCy,EtOH,51.16,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00463,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-BippyPhos|EtOH,Cy-BippyPhos,EtOH,69.6,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00464,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-JohnPhos|EtOH,Cy-JohnPhos,EtOH,90.84,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00465,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-PhenCar-Phos|EtOH,Cy-PhenCar-Phos,EtOH,80.78,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00466,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-vBRIDP|EtOH,Cy-vBRIDP,EtOH,78.55,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00467,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Kwong|EtOH,Kwong,EtOH,71.84,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00468,s11,Clc1ccc2[nH]ccc2c1,logical_s11,MeO-KITPHOS|EtOH,MeO-KITPHOS,EtOH,74.63,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00469,s11,Clc1ccc2[nH]ccc2c1,logical_s11,MePhos|EtOH,MePhos,EtOH,67.93,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00470,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PCy3 HBF4|EtOH,PCy3 HBF4,EtOH,3.09,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00471,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-DavePhos|EtOH,Ph-DavePhos,EtOH,45.01,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00472,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-SPhos|EtOH,Ph-SPhos,EtOH,77.43,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00473,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-XPhos|EtOH,Ph-XPhos,EtOH,9.79,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00474,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PMe3 HBF4|EtOH,PMe3 HBF4,EtOH,2.53,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00475,s11,Clc1ccc2[nH]ccc2c1,logical_s11,P(o-Anis)3|EtOH,P(o-Anis)3,EtOH,22.09,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00476,s11,Clc1ccc2[nH]ccc2c1,logical_s11,P(p-Anis)3|EtOH,P(p-Anis)3,EtOH,93.64,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00477,s11,Clc1ccc2[nH]ccc2c1,logical_s11,P(p-F-Ph)3|EtOH,P(p-F-Ph)3,EtOH,95.32,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00478,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PPh2Cy|EtOH,PPh2Cy,EtOH,46.13,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00479,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PPh3|EtOH,PPh3,EtOH,79.11,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00480,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PPhtBu2|EtOH,PPhtBu2,EtOH,2.53,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00481,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PXy3|EtOH,PXy3,EtOH,4.2,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00482,s11,Clc1ccc2[nH]ccc2c1,logical_s11,VPhos|EtOH,VPhos,EtOH,34.39,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00483,s11,Clc1ccc2[nH]ccc2c1,logical_s11,A-paPhos|MeOH,A-paPhos,MeOH,43.89,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00484,s11,Clc1ccc2[nH]ccc2c1,logical_s11,CX-FBu|MeOH,CX-FBu,MeOH,72.4,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00485,s11,Clc1ccc2[nH]ccc2c1,logical_s11,CX-PCy|MeOH,CX-PCy,MeOH,84.14,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00486,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-BippyPhos|MeOH,Cy-BippyPhos,MeOH,87.49,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00487,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-JohnPhos|MeOH,Cy-JohnPhos,MeOH,86.93,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00488,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-PhenCar-Phos|MeOH,Cy-PhenCar-Phos,MeOH,79.11,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00489,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Cy-vBRIDP|MeOH,Cy-vBRIDP,MeOH,71.28,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00490,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Kwong|MeOH,Kwong,MeOH,89.17,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00491,s11,Clc1ccc2[nH]ccc2c1,logical_s11,MeO-KITPHOS|MeOH,MeO-KITPHOS,MeOH,85.25,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00492,s11,Clc1ccc2[nH]ccc2c1,logical_s11,MePhos|MeOH,MePhos,MeOH,56.19,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00493,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PCy3 HBF4|MeOH,PCy3 HBF4,MeOH,8.68,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00494,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-DavePhos|MeOH,Ph-DavePhos,MeOH,75.19,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00495,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-SPhos|MeOH,Ph-SPhos,MeOH,90.84,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00496,s11,Clc1ccc2[nH]ccc2c1,logical_s11,Ph-XPhos|MeOH,Ph-XPhos,MeOH,22.09,0,organometallics2022_borylation,ok,1
nib_borylation,nib_00497,s11,Clc1ccc2[nH]ccc2c1,logical_s11,PMe3 HBF4|MeOH,PMe3 HBF4,MeOH,4.76,0,organometallics2022_borylation,ok,1
