plate_id,smiles,response,additive_id,reaction_smiles,candidate_key,ligand_smiles,base_smiles,additive_smiles,substrate_smiles,ligand_name,base_name,source_dataset
sub_s15,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,28.58964812,C_ed905a30057f,Ic1cccnc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Ic1cccnc1,tBuXPhos,P2Et,doyle_ahneman_cn_processed
sub_s1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,16.88486051,C_14da95f3456f,FC(F)(F)c1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Cl)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,41.29698409,C_14da95f3456f,FC(F)(F)c1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Br)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s3,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,43.73298112,C_14da95f3456f,FC(F)(F)c1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(I)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s4,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,0.655700656,C_14da95f3456f,COc1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(Cl)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s5,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,33.62905648,C_14da95f3456f,COc1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(Br)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s6,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,41.48980841,C_14da95f3456f,COc1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(I)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s7,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,2.599454304,C_14da95f3456f,CCc1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(Cl)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s8,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,66.02401389,C_14da95f3456f,CCc1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(Br)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s9,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,72.39052533,C_14da95f3456f,CCc1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(I)cc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s10,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,68.84655406,C_14da95f3456f,Clc1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Clc1ccccn1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s11,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,82.1847816,C_14da95f3456f,Brc1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Brc1ccccn1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,80.58917239,C_14da95f3456f,Ic1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Ic1ccccn1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s13,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,15.19452071,C_14da95f3456f,Clc1cccnc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Clc1cccnc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s14,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,83.87445444,C_14da95f3456f,Brc1cccnc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Brc1cccnc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s15,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,86.003404,C_14da95f3456f,Ic1cccnc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Ic1cccnc1,tBuXPhos,BTMG,doyle_ahneman_cn_processed
sub_s1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,30.01215681,C_b957d591fa96,FC(F)(F)c1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Cl)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,51.39708789,C_b957d591fa96,FC(F)(F)c1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Br)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s3,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,50.13634297,C_b957d591fa96,FC(F)(F)c1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,FC(F)(F)c1ccc(I)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s4,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,2.942173839,C_b957d591fa96,COc1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,COc1ccc(Cl)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s5,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,34.96324083,C_b957d591fa96,COc1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,COc1ccc(Br)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s6,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,51.01008234,C_b957d591fa96,COc1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,COc1ccc(I)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s7,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,15.31942872,C_b957d591fa96,CCc1ccc(Cl)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,CCc1ccc(Cl)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s8,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,81.56943098,C_b957d591fa96,CCc1ccc(Br)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,CCc1ccc(Br)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s9,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,77.57371189,C_b957d591fa96,CCc1ccc(I)cc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,CCc1ccc(I)cc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s10,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,86.68959994,C_b957d591fa96,Clc1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,Clc1ccccn1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s11,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,92.91423383,C_b957d591fa96,Brc1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,Brc1ccccn1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,97.56849953,C_b957d591fa96,Ic1ccccn1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,Ic1ccccn1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
sub_s13,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,35.55504656,C_b957d591fa96,Clc1cccnc1.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C||CN1CCCN2CCCN=C12||o1nccc1c2ccccc2,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,o1nccc1c2ccccc2,Clc1cccnc1,tBuXPhos,MTBD,doyle_ahneman_cn_processed
