plate_id,smiles,response,additive_id,reaction_smiles
plate_1,NC(=O)[C@@H]1CCCO1,55308.607,plate_1_75,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1cc2ccccc2cc1O,2468.88314,plate_1_673,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1cc2ccccc2cc1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ccccc1C(N)=O,57785.34444,plate_1_529,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ccccc1C(N)=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ccccc1O,2521.73926,plate_1_530,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ccccc1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ccccc1OCC(=O)O,10691.22429,plate_1_531,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ccccc1OCC(=O)O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ccccc1[N+](=O)[O-],1077.30171,plate_1_532,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ccccc1[N+](=O)[O-]>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ccccn1,38515.12727,plate_1_680,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1cn2ccccc2n1,11823.85561,plate_1_675,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1cn2ccccc2n1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1nccc2ccccc12,36841.0562,plate_1_659,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1nccc2ccccc12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)c1ncco1,38259.31702,plate_1_712,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)c1ncco1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=O)n1nnc2ccccc21,5136.30765,plate_1_671,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)n1nnc2ccccc21>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)N1CCCCC1,24249.04122,plate_1_57,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)N1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)NC1CCCCC1,23136.9619,plate_1_51,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)NC1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)Nc1ccccc1,3654.65141,plate_1_593,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)Nc1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)Nc1ccccn1,123.26972,plate_1_690,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)Nc1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)c1ccccn1,565.72402,plate_1_682,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)c1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC(=S)c1ncccn1,1635.93929,plate_1_702,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)c1ncccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC1=NC(C(=O)O)CS1,47000.32036,plate_1_27,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC1=NC(C(=O)O)CS1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NC1=NCCS1,18363.7062,plate_1_73,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC1=NCCS1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NNC(=O)c1ccccc1,6572.71347,plate_1_560,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NNC(=O)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NNc1ncccn1,10476.93965,plate_1_706,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NNc1ncccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NS(=O)(=O)N1CCCC1,46958.84742,plate_1_56,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NS(=O)(=O)N1CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NS(=O)(=O)c1ccccc1,55790.92651,plate_1_600,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NS(=O)(=O)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NS(=O)(=O)c1cccs1,53052.17983,plate_1_493,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NS(=O)(=O)c1cccs1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,NS(N)(=O)=O,54161.61727,plate_1_467,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NS(N)(=O)=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,Nc1ncccn1,58687.58971,plate_1_704,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.Nc1ncccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O/N=C/c1ccccc1,7054.74481,plate_1_557,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O/N=C/c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O/N=C/c1ccccn1,1184.53328,plate_1_677,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O/N=C/c1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(C(=O)c1ccco1)c1ccco1,1746.78608,plate_1_484,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(C(=O)c1ccco1)c1ccco1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(CC(=O)Nc1nccs1)Nc1nccs1,944.49528,plate_1_717,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(CC(=O)Nc1nccs1)Nc1nccs1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(CC(=O)c1ccccn1)c1ccccn1,4096.9691,plate_1_679,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(CC(=O)c1ccccn1)c1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(NO)c1ccccc1,10282.03016,plate_1_561,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(NO)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C(=O)c1ccccc1,2594.33782,plate_1_559,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C(=O)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C(O)CO,33281.73885,plate_1_9,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C(O)CO>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C1CCCCC1,60595.31195,plate_1_49,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C1CCCCO1,13492.37922,plate_1_59,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C1CCCO1,6015.430955,plate_1_34,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C1CCCn2cnnc21,4542.1227,plate_1_718,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCn2cnnc21>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)C1Cc2ccccc2O1,1662.97128,plate_1_627,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1Cc2ccccc2O1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)CC1CCCO1,32331.33152,plate_1_35,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CC1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)CCN1CCCC1=O,30106.0009,plate_1_30,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CCN1CCCC1=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)CCOc1ccccc1,32925.25034,plate_1_598,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CCOc1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)CCc1ccccc1,22488.25135,plate_1_571,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CCc1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)CNC(=O)c1ccccc1O,2934.13009,plate_1_534,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CNC(=O)c1ccccc1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)COCc1ccccc1,12930.10619,plate_1_581,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)COCc1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)COc1ccccc1,9668.1638,plate_1_597,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)COc1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)COc1ccccc1O,512.33611,plate_1_545,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)COc1ccccc1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cc1ccccc1O,2124.07429,plate_1_540,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cc1ccccc1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cc1ccco1,4263.95584,plate_1_487,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cc1ccco1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cc1ncccn1,17151.57596,plate_1_703,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cc1ncccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cc1nnn[nH]1,4122.95779,plate_1_16,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cc1nnn[nH]1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1c(=O)oc2ccccc21,16409.31745,plate_1_664,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1c(=O)oc2ccccc21>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1cccc1,2962.27056,plate_1_674,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1cccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1cccn1,13904.59685,plate_1_710,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1cccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1ccnc1,49678.75575,plate_1_695,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1ccnc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1ccnn1,24725.69115,plate_1_696,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1ccnn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)Cn1cnnn1,8324.38466,plate_1_719,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cn1cnnn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)[C@H]1CCCC[C@@H]1C(=O)O,5182.89305,plate_1_63,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)[C@H]1CCCC[C@@H]1C(=O)O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)[C@H]1CCCN1c1ncccn1,2052.45355,plate_1_705,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)[C@H]1CCCN1c1ncccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1c[nH]nn1,42740.00705,plate_1_474,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1c[nH]nn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cc(C(F)(F)F)ccn1,6509.28278,plate_1_700,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cc(C(F)(F)F)ccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cc2cccc(O)c2[nH]1,126.54597,plate_1_508,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cc2cccc(O)c2[nH]1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cc2ccccc2s1,3817.98924,plate_1_650,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cc2ccccc2s1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cc[nH]n1,12764.814165,plate_1_477,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cc[nH]n1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccc(C(=O)O)s1,218.42362,plate_1_496,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccc(C(=O)O)s1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccc2ccccc2n1,2714.12716,plate_1_655,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccc2ccccc2n1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2c1OCC2,5022.78011,plate_1_499,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2c1OCC2>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2cc[nH]c12,4896.1655,plate_1_510,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2cc[nH]c12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2ccc(=O)[nH]c12,40463.04415,plate_1_513,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2ccc(=O)[nH]c12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2ccnn12,3069.00413,plate_1_519,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2ccnn12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2cn[nH]c12,5964.27094,plate_1_520,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2cn[nH]c12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc2ncsc12,9759.93338,plate_1_480,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc2ncsc12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccc[n+]1[O-],10767.81715,plate_1_523,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccc[n+]1[O-]>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1,26344.65027,plate_1_562,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1-c1ncc[nH]1,15630.6591,plate_1_547,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1-c1ncc[nH]1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1-c1nnn[nH]1,2188.07755,plate_1_548,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1-c1nnn[nH]1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1-n1ccnn1,8079.68485,plate_1_535,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1-n1ccnn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1-n1nccn1,14227.04186,plate_1_536,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1-n1nccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccc1-n1ncnn1,6060.05846,plate_1_537,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccc1-n1ncnn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccccn1,7390.68715,plate_1_681,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccccn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccco1,11504.0311,plate_1_485,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccco1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cccs1,13987.320625,plate_1_490,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cccs1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1ccno1,10092.33499,plate_1_711,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1ccno1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cnco1,9223.937805,plate_1_475,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cnco1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1cocn1,42121.86601,plate_1_473,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1cocn1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1n[nH]c2ccccc12,7207.68741,plate_1_647,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1n[nH]c2ccccc12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1nc(=O)[nH]c2ccccc12,19725.77212,plate_1_648,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1nc(=O)[nH]c2ccccc12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
plate_1,O=C(O)c1nccc2ccccc12,4472.36227,plate_1_660,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)c1nccc2ccccc12>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2
